group	x	y
not provided	9	0.4671
not provided	9	0.4672
not provided	9	0.46730000000000005
not provided	9	0.46740000000000004
not provided	9	0.4675
not provided	9	0.4676
not provided	9	0.4677
not provided	9	0.46790000000000004
not provided	9	0.4686
not provided	9	0.46880000000000005
not provided	9	0.46890000000000004
not provided	9	0.46900000000000003
not provided	9	0.4691
not provided	9	0.4692
not provided	9	0.4693
not provided	9	0.46940000000000004
not provided	9	0.4697
not provided	9	0.4698
not provided	9	0.46990000000000004
not provided	9	0.47000000000000003
not provided	9	0.4701
not provided	9	0.4702
not provided	9	0.4703
not provided	9	0.47040000000000004
not provided	9	0.47050000000000003
not provided	9	0.4707
not provided	9	0.4708
not provided	9	0.47090000000000004
not provided	9	0.47100000000000003
not provided	9	0.4711
not provided	9	0.4712
not provided	9	0.4713
not provided	9	0.47140000000000004
not provided	9	0.47150000000000003
not provided	9	0.4717
not provided	9	0.47200000000000003
not provided	9	0.4721
not provided	9	0.4723
not provided	9	0.47240000000000004
not provided	9	0.47250000000000003
not provided	9	0.4726
not provided	9	0.4727
not provided	9	0.4728
not provided	9	0.47290000000000004
not provided	9	0.47300000000000003
not provided	9	0.4733
not provided	9	0.47340000000000004
not provided	9	0.47350000000000003
not provided	9	0.4738
not provided	9	0.47390000000000004
not provided	9	0.47400000000000003
not provided	9	0.4743
not provided	9	0.47450000000000003
not provided	9	0.4752
not provided	9	0.4753
not provided	9	0.47550000000000003
not provided	9	0.4758
not provided	9	0.47590000000000005
not provided	9	0.47600000000000003
not provided	9	0.47640000000000005
not provided	9	0.47650000000000003
not provided	9	0.4767
not provided	9	0.47700000000000004
not provided	9	0.4772
not provided	9	0.4773
not provided	9	0.47740000000000005
not provided	9	0.47800000000000004
not provided	9	0.4781
not provided	9	0.4782
not provided	9	0.47850000000000004
not provided	9	0.4786
not provided	9	0.4787
not provided	9	0.4788
not provided	9	0.47890000000000005
not provided	9	0.48140000000000005
not provided	9	0.48160000000000003
not provided	9	0.4817
not provided	9	0.4818
not provided	9	0.48190000000000005
not provided	9	0.48200000000000004
not provided	9	0.4822
not provided	9	0.4824
not provided	9	0.48350000000000004
not provided	9	0.48360000000000003
not provided	9	0.4838
not provided	9	0.4839
not provided	9	0.48400000000000004
not provided	9	0.48410000000000003
not provided	9	0.48450000000000004
not provided	9	0.4848
not provided	9	0.4849
not provided	9	0.48500000000000004
not provided	9	0.48510000000000003
not provided	9	0.4852
not provided	9	0.48560000000000003
not provided	9	0.4857
not provided	9	0.4858
not provided	9	0.4859
not provided	9	0.4862
not provided	9	0.48650000000000004
not provided	9	0.48660000000000003
not provided	9	0.4868
not provided	9	0.48710000000000003
not provided	9	0.4873
not provided	9	0.4874
not provided	9	0.48750000000000004
not provided	9	0.4878
not provided	9	0.4879
not provided	9	0.48800000000000004
not provided	9	0.4889
not provided	9	0.48900000000000005
not provided	9	0.48910000000000003
not provided	9	0.4892
not provided	9	0.4893
not provided	9	0.4899
not provided	9	0.4902
not provided	9	0.4903
not provided	9	0.4904
not provided	9	0.49060000000000004
not provided	9	0.49100000000000005
not provided	9	0.49110000000000004
not provided	9	0.4912
not provided	9	0.4913
not provided	9	0.4914
not provided	9	0.49150000000000005
not provided	9	0.49160000000000004
not provided	9	0.4917
not provided	9	0.4919
not provided	9	0.49200000000000005
not provided	9	0.49210000000000004
not provided	9	0.4922
not provided	9	0.4923
not provided	9	0.4924
not provided	9	0.49250000000000005
not provided	9	0.49260000000000004
not provided	9	0.4927
not provided	9	0.4928
not provided	9	0.49300000000000005
not provided	9	0.49310000000000004
not provided	9	0.4932
not provided	9	0.4934
not provided	9	0.49360000000000004
not provided	9	0.4937
not provided	9	0.49410000000000004
not provided	9	0.4943
not provided	9	0.4944
not provided	9	0.49450000000000005
not provided	9	0.49460000000000004
not provided	9	0.4948
not provided	9	0.49570000000000003
not provided	9	0.4959
not provided	9	0.496
not provided	9	0.49620000000000003
not provided	9	0.4963
not provided	9	0.4964
not provided	9	0.4965
not provided	9	0.49660000000000004
not provided	9	0.497
not provided	9	0.5003000000000001
not provided	9	0.5004000000000001
not provided	9	0.5005000000000001
not provided	9	0.5006
not provided	9	0.5008
not provided	9	0.501
not provided	9	0.5011
not provided	9	0.5012
not provided	9	0.5013000000000001
not provided	9	0.5014000000000001
not provided	9	0.5015000000000001
not provided	9	0.5016
not provided	9	0.502
not provided	9	0.5025000000000001
not provided	9	0.5026
not provided	9	0.5029
not provided	9	0.503
not provided	9	0.5031
not provided	9	0.5033
not provided	9	0.5035000000000001
not provided	9	0.5037
not provided	9	0.5041
not provided	9	0.5042
not provided	9	0.5043
not provided	9	0.5044000000000001
not provided	9	0.5045000000000001
not provided	9	0.5046
not provided	9	0.5047
not provided	9	0.5049
not provided	9	0.505
not provided	9	0.5051
not provided	9	0.5052
not provided	9	0.5053
not provided	9	0.5054000000000001
not provided	9	0.5056
not provided	9	0.506
not provided	9	0.5061
not provided	9	0.5062
not provided	9	0.5065000000000001
not provided	9	0.5066
not provided	9	0.5068
not provided	9	0.5069
not provided	9	0.507
not provided	9	0.5072
not provided	9	0.5073
not provided	9	0.5074000000000001
not provided	9	0.5075000000000001
not provided	9	0.5076
not provided	9	0.5077
not provided	9	0.5078
not provided	9	0.5079
not provided	9	0.5082
not provided	9	0.5083
not provided	9	0.5084000000000001
not provided	9	0.509
not provided	9	0.5091
not provided	9	0.5092
not provided	9	0.5095000000000001
not provided	9	0.5096
not provided	9	0.5097
not provided	9	0.5098
not provided	9	0.5099
not provided	9	0.51
not provided	9	0.5104000000000001
not provided	9	0.5105000000000001
not provided	9	0.5106
not provided	9	0.5113
not provided	9	0.5118
not provided	9	0.5119
not provided	9	0.512
not provided	9	0.5123
not provided	9	0.5124000000000001
not provided	9	0.5125000000000001
not provided	9	0.5126000000000001
not provided	9	0.5127
not provided	9	0.5129
not provided	9	0.5132
not provided	9	0.514
not provided	9	0.5141
not provided	9	0.5143
not provided	9	0.5144000000000001
not provided	9	0.5145000000000001
not provided	9	0.5146000000000001
not provided	9	0.5147
not provided	9	0.5162
not provided	9	0.5163
not provided	9	0.5164
not provided	9	0.5165000000000001
not provided	9	0.5166000000000001
not provided	9	0.5167
not provided	9	0.5169
not provided	9	0.5171
not provided	9	0.5172
not provided	9	0.5174
not provided	9	0.5175000000000001
not provided	9	0.5177
not provided	9	0.5178
not provided	9	0.5179
not provided	9	0.518
not provided	9	0.5181
not provided	9	0.5182
not provided	9	0.5183
not provided	9	0.5184
not provided	9	0.5185000000000001
not provided	9	0.5186000000000001
not provided	9	0.5187
not provided	9	0.5188
not provided	9	0.5189
not provided	9	0.519
not provided	9	0.5191
not provided	9	0.5192
not provided	9	0.52
not provided	9	0.5201
not provided	9	0.5202
not provided	9	0.5203
not provided	9	0.5204
not provided	9	0.5205000000000001
not provided	9	0.5206000000000001
not provided	9	0.5207
not provided	9	0.5209
not provided	9	0.5213
not provided	9	0.5215000000000001
not provided	9	0.5218
not provided	9	0.522
not provided	9	0.5221
not provided	9	0.5222
not provided	9	0.5223
not provided	9	0.5224
not provided	9	0.5226000000000001
not provided	9	0.5227
not provided	9	0.5228
not provided	9	0.523
not provided	9	0.5232
not provided	9	0.5233
not provided	9	0.5234
not provided	9	0.5235000000000001
not provided	9	0.5237
not provided	9	0.5239
not provided	9	0.524
not provided	9	0.5242
not provided	9	0.5244
not provided	9	0.5279
not provided	9	0.528
not provided	9	0.5281
not provided	9	0.5293
not provided	9	0.5294
not provided	9	0.5295
not provided	9	0.5296000000000001
not provided	9	0.5297000000000001
not provided	9	0.5298
not provided	9	0.5299
not provided	9	0.5305
not provided	9	0.5306000000000001
not provided	9	0.5307000000000001
not provided	9	0.531
not provided	9	0.5311
not provided	9	0.5312
not provided	9	0.5313
not provided	9	0.5315
not provided	9	0.5316000000000001
not provided	9	0.5319
not provided	9	0.5321
not provided	9	0.5323
not provided	9	0.5325
not provided	9	0.5326000000000001
not provided	9	0.5327000000000001
not provided	9	0.5328
not provided	9	0.5329
not provided	9	0.533
not provided	9	0.5331
not provided	9	0.5332
not provided	9	0.5338
not provided	9	0.5339
not provided	9	0.5343
not provided	9	0.5345
not provided	9	0.5346000000000001
not provided	9	0.5347000000000001
not provided	9	0.5348
not provided	9	0.5349
not provided	9	0.535
not provided	9	0.5352
not provided	9	0.5354
not provided	9	0.5355
not provided	9	0.5356000000000001
not provided	9	0.5359
not provided	9	0.536
not provided	9	0.5362
not provided	9	0.5363
not provided	9	0.5364
not provided	9	0.5376000000000001
not provided	9	0.5377000000000001
not provided	9	0.5378000000000001
not provided	9	0.5379
not provided	9	0.538
not provided	9	0.5381
not provided	9	0.5382
not provided	9	0.5388000000000001
not provided	9	0.5389
not provided	9	0.5391
not provided	9	0.5393
not provided	9	0.5394
not provided	9	0.5396000000000001
not provided	9	0.54
not provided	9	0.5402
not provided	9	0.5403
not provided	9	0.5408000000000001
not provided	9	0.5409
not provided	9	0.541
not provided	9	0.5416000000000001
not provided	9	0.5417000000000001
not provided	9	0.5418000000000001
not provided	9	0.5419
not provided	9	0.542
not provided	9	0.5421
not provided	9	0.5422
not provided	9	0.5423
not provided	9	0.5429
not provided	9	0.543
not provided	9	0.5431
not provided	9	0.5437000000000001
not provided	9	0.544
not provided	9	0.5441
not provided	9	0.5442
not provided	9	0.5443
not provided	9	0.5444
not provided	9	0.5445
not provided	9	0.5447000000000001
not provided	9	0.5452
not provided	9	0.5455
not provided	9	0.5456
not provided	9	0.5457000000000001
not provided	9	0.5459
not provided	9	0.5467000000000001
not provided	9	0.5469
not provided	9	0.547
not provided	9	0.5473
not provided	9	0.5474
not provided	9	0.5477000000000001
not provided	9	0.5481
not provided	9	0.5483
not provided	9	0.5484
not provided	9	0.5485
not provided	9	0.5486
not provided	9	0.5487000000000001
not provided	9	0.5488000000000001
not provided	9	0.5489
not provided	9	0.549
not provided	9	0.5491
not provided	9	0.5492
not provided	9	0.5502
not provided	9	0.5506
not provided	9	0.5507000000000001
not provided	9	0.5508000000000001
not provided	9	0.5509000000000001
not provided	9	0.551
not provided	9	0.5512
not provided	9	0.5513
not provided	9	0.5514
not provided	9	0.5515
not provided	9	0.5516
not provided	9	0.5517000000000001
not provided	9	0.5518000000000001
not provided	9	0.5521
not provided	9	0.5522
not provided	9	0.5523
not provided	9	0.5525
not provided	9	0.5526
not provided	9	0.5527000000000001
not provided	9	0.5528000000000001
not provided	9	0.5529000000000001
not provided	9	0.5531
not provided	9	0.5532
not provided	9	0.5533
not provided	9	0.5534
not provided	9	0.5535
not provided	9	0.5538000000000001
not provided	9	0.5539000000000001
not provided	9	0.5543
not provided	9	0.5544
not provided	9	0.5545
not provided	9	0.5546
not provided	9	0.5548000000000001
not provided	9	0.5549000000000001
not provided	9	0.555
not provided	9	0.5551
not provided	9	0.5553
not provided	9	0.5554
not provided	9	0.5555
not provided	9	0.5556
not provided	9	0.5557
not provided	9	0.5564
not provided	9	0.5566
not provided	9	0.557
not provided	9	0.5571
not provided	9	0.5572
not provided	9	0.5574
not provided	9	0.5576
not provided	9	0.5582
not provided	9	0.5593
not provided	9	0.5595
not provided	9	0.5596
not provided	9	0.5597
not provided	9	0.5598000000000001
not provided	9	0.5604
not provided	9	0.5605
not provided	9	0.5607
not provided	9	0.561
not provided	9	0.5611
not provided	9	0.5612
not provided	9	0.5613
not provided	9	0.5614
not provided	9	0.5617
not provided	9	0.5618000000000001
not provided	9	0.5619000000000001
not provided	9	0.5622
not provided	9	0.5625
not provided	9	0.5626
not provided	9	0.5627
not provided	9	0.5628000000000001
not provided	9	0.5629000000000001
not provided	9	0.5630000000000001
not provided	9	0.5632
not provided	9	0.5633
not provided	9	0.5635
not provided	9	0.5643
not provided	9	0.5644
not provided	9	0.5645
not provided	9	0.5647
not provided	9	0.5648000000000001
not provided	9	0.5649000000000001
not provided	9	0.5651
not provided	9	0.5652
not provided	9	0.5653
not provided	9	0.5654
not provided	9	0.5655
not provided	9	0.5657
not provided	9	0.5658000000000001
not provided	9	0.5659000000000001
not provided	9	0.5660000000000001
not provided	9	0.5661
not provided	9	0.5662
not provided	9	0.5663
not provided	9	0.5669000000000001
not provided	9	0.5671
not provided	9	0.5672
not provided	9	0.5673
not provided	9	0.5674
not provided	9	0.5675
not provided	9	0.5678000000000001
not provided	9	0.5679000000000001
not provided	9	0.5684
not provided	9	0.5685
not provided	9	0.5686
not provided	9	0.5687
not provided	9	0.5688
not provided	9	0.5689000000000001
not provided	9	0.5694
not provided	9	0.5695
not provided	9	0.5696
not provided	9	0.5697
not provided	9	0.5701
not provided	9	0.5706
not provided	9	0.5707
not provided	9	0.5709000000000001
not provided	9	0.5712
not provided	9	0.5713
not provided	9	0.5716
not provided	9	0.5717
not provided	9	0.5718
not provided	9	0.5722
not provided	9	0.5723
not provided	9	0.5725
not provided	9	0.5728
not provided	9	0.5729000000000001
not provided	9	0.5730000000000001
not provided	9	0.5732
not provided	9	0.5733
not provided	9	0.5734
not provided	9	0.5735
not provided	9	0.5738
not provided	9	0.5739000000000001
not provided	9	0.5740000000000001
not provided	9	0.5742
not provided	9	0.5743
not provided	9	0.5744
not provided	9	0.5745
not provided	9	0.5746
not provided	9	0.5748
not provided	9	0.5750000000000001
not provided	9	0.5753
not provided	9	0.5755
not provided	9	0.5756
not provided	9	0.5757
not provided	9	0.5758
not provided	9	0.5759000000000001
not provided	9	0.5760000000000001
not provided	9	0.5761000000000001
not provided	9	0.5763
not provided	9	0.5765
not provided	9	0.5766
not provided	9	0.5769000000000001
not provided	9	0.5770000000000001
not provided	9	0.5771000000000001
not provided	9	0.5773
not provided	9	0.5774
not provided	9	0.5775
not provided	9	0.5776
not provided	9	0.5777
not provided	9	0.5783
not provided	9	0.5788
not provided	9	0.5789000000000001
not provided	9	0.5790000000000001
not provided	9	0.5792
not provided	9	0.5793
not provided	9	0.5794
not provided	9	0.5795
not provided	9	0.5796
not provided	9	0.5797
not provided	9	0.5800000000000001
not provided	9	0.5801000000000001
not provided	9	0.5802
not provided	9	0.5803
not provided	9	0.5804
not provided	9	0.5805
not provided	9	0.5807
not provided	9	0.5808
not provided	9	0.5809000000000001
not provided	9	0.5810000000000001
not provided	9	0.5842
not provided	9	0.5843
not provided	9	0.5845
not provided	9	0.5846
not provided	9	0.5851000000000001
not provided	9	0.5852
not provided	9	0.5853
not provided	9	0.5856
not provided	9	0.5861000000000001
not provided	9	0.5862
not provided	9	0.5865
not provided	9	0.5866
not provided	9	0.5872
not provided	9	0.5873
not provided	9	0.5874
not provided	9	0.5875
not provided	9	0.5879
not provided	9	0.5881000000000001
not provided	9	0.5883
not provided	9	0.5884
not provided	9	0.5885
not provided	9	0.5887
not provided	9	0.5888
not provided	9	0.5890000000000001
not provided	9	0.5892000000000001
not provided	9	0.5893
not provided	9	0.5894
not provided	9	0.5895
not provided	9	0.5896
not provided	9	0.5897
not provided	9	0.5898
not provided	9	0.5899
not provided	9	0.5907
not provided	9	0.5908
not provided	9	0.5912000000000001
not provided	9	0.5919
not provided	9	0.5920000000000001
not provided	9	0.5921000000000001
not provided	9	0.5923
not provided	9	0.5924
not provided	9	0.5925
not provided	9	0.5931000000000001
not provided	9	0.5932000000000001
not provided	9	0.5933
not provided	9	0.5936
not provided	9	0.5937
not provided	9	0.5939
not provided	9	0.5940000000000001
not provided	9	0.5941000000000001
not provided	9	0.5942000000000001
not provided	9	0.5943
not provided	9	0.5944
not provided	9	0.5945
not provided	9	0.5946
not provided	9	0.5947
not provided	9	0.5948
not provided	9	0.5949
not provided	9	0.595
not provided	9	0.5951000000000001
not provided	9	0.5952000000000001
not provided	9	0.5953
not provided	9	0.5954
not provided	9	0.5955
not provided	9	0.5956
not provided	9	0.5957
not provided	9	0.5958
not provided	9	0.5959
not provided	9	0.596
not provided	9	0.5961000000000001
not provided	9	0.5962000000000001
not provided	9	0.5963
not provided	9	0.5964
not provided	9	0.5966
not provided	9	0.5967
not provided	9	0.5968
not provided	9	0.5969
not provided	9	0.597
not provided	9	0.5971000000000001
not provided	9	0.5972000000000001
not provided	9	0.5973
not provided	9	0.5974
not provided	9	0.5976
not provided	9	0.5977
not provided	9	0.5978
not provided	9	0.598
not provided	9	0.5981000000000001
not provided	9	0.5982000000000001
not provided	9	0.5983
not provided	9	0.5984
not provided	9	0.5985
not provided	9	0.5986
not provided	9	0.5987
not provided	9	0.5988
not provided	9	0.5989
not provided	9	0.599
not provided	9	0.5993
not provided	9	0.5994
not provided	9	0.5996
not provided	9	0.5997
not provided	9	0.5998
not provided	9	0.5999
not provided	9	0.6
not provided	9	0.6003000000000001
not provided	9	0.6005
not provided	9	0.6006
not provided	9	0.6007
not provided	9	0.601
not provided	9	0.6011000000000001
not provided	9	0.6014
not provided	9	0.6016
not provided	9	0.6017
not provided	9	0.6018
not provided	9	0.6019
not provided	9	0.6023000000000001
not provided	9	0.6024
not provided	9	0.6026
not provided	9	0.6027
not provided	9	0.6028
not provided	9	0.6029
not provided	9	0.603
not provided	9	0.6031000000000001
not provided	9	0.6032000000000001
not provided	9	0.6033000000000001
not provided	9	0.6034
not provided	9	0.6037
not provided	9	0.6038
not provided	9	0.6039
not provided	9	0.6041000000000001
not provided	9	0.6042000000000001
not provided	9	0.6045
not provided	9	0.6046
not provided	9	0.6047
not provided	9	0.6048
not provided	9	0.6049
not provided	9	0.605
not provided	9	0.6051000000000001
not provided	9	0.6052000000000001
not provided	9	0.6053000000000001
not provided	9	0.6058
not provided	9	0.6061000000000001
not provided	9	0.6062000000000001
not provided	9	0.6063000000000001
not provided	9	0.6064
not provided	9	0.6065
not provided	9	0.6066
not provided	9	0.6067
not provided	9	0.6068
not provided	9	0.6069
not provided	9	0.607
not provided	9	0.6072000000000001
not provided	9	0.6074
not provided	9	0.6075
not provided	9	0.6076
not provided	9	0.6077
not provided	9	0.6078
not provided	9	0.6079
not provided	9	0.6082000000000001
not provided	9	0.6083000000000001
not provided	9	0.6084
not provided	9	0.6085
not provided	9	0.6087
not provided	9	0.6088
not provided	9	0.6089
not provided	9	0.6091
not provided	9	0.6093000000000001
not provided	9	0.6094
not provided	9	0.6095
not provided	9	0.6096
not provided	9	0.6097
not provided	9	0.61
not provided	9	0.6101
not provided	9	0.6107
not provided	9	0.6108
not provided	9	0.6109
not provided	9	0.611
not provided	9	0.6111
not provided	9	0.6112000000000001
not provided	9	0.6113000000000001
not provided	9	0.6115
not provided	9	0.6116
not provided	9	0.6118
not provided	9	0.6119
not provided	9	0.612
not provided	9	0.6121
not provided	9	0.6122000000000001
not provided	9	0.6123000000000001
not provided	9	0.6124
not provided	9	0.6126
not provided	9	0.6127
not provided	9	0.6129
not provided	9	0.613
not provided	9	0.6131
not provided	9	0.6137
not provided	9	0.6139
not provided	9	0.614
not provided	9	0.6142000000000001
not provided	9	0.6143000000000001
not provided	9	0.6144000000000001
not provided	9	0.6146
not provided	9	0.6147
not provided	9	0.6149
not provided	9	0.615
not provided	9	0.6151
not provided	9	0.6152000000000001
not provided	9	0.6153000000000001
not provided	9	0.6154000000000001
not provided	9	0.6155
not provided	9	0.6157
not provided	9	0.6164000000000001
not provided	9	0.6165
not provided	9	0.6166
not provided	9	0.6167
not provided	9	0.6168
not provided	9	0.617
not provided	9	0.6171
not provided	9	0.6172000000000001
not provided	9	0.6173000000000001
not provided	9	0.6174000000000001
not provided	9	0.6176
not provided	9	0.6178
not provided	9	0.6179
not provided	9	0.618
not provided	9	0.6184000000000001
not provided	9	0.6185
not provided	9	0.6186
not provided	9	0.6187
not provided	9	0.6188
not provided	9	0.6189
not provided	9	0.6191
not provided	9	0.6193000000000001
not provided	9	0.6196
not provided	9	0.6199
not provided	9	0.6239
not provided	9	0.6242
not provided	9	0.6244000000000001
not provided	9	0.6245
not provided	9	0.6249
not provided	9	0.625
not provided	9	0.6251
not provided	9	0.6252
not provided	9	0.6254000000000001
not provided	9	0.6255000000000001
not provided	9	0.6256
not provided	9	0.6257
not provided	9	0.626
not provided	9	0.6261
not provided	9	0.6262
not provided	9	0.6263000000000001
not provided	9	0.6264000000000001
not provided	9	0.6265000000000001
not provided	9	0.6266
not provided	9	0.6267
not provided	9	0.6268
not provided	9	0.6269
not provided	9	0.6271
not provided	9	0.6272
not provided	9	0.6273000000000001
not provided	9	0.6275000000000001
not provided	9	0.6277
not provided	9	0.6279
not provided	9	0.6283000000000001
not provided	9	0.6284000000000001
not provided	9	0.6288
not provided	9	0.6289
not provided	9	0.6291
not provided	9	0.6292
not provided	9	0.6296
not provided	9	0.6297
not provided	9	0.6299
not provided	9	0.63
not provided	9	0.6301
not provided	9	0.6302
not provided	9	0.6308
not provided	9	0.631
not provided	9	0.6312
not provided	9	0.6313000000000001
not provided	9	0.6316
not provided	9	0.6317
not provided	9	0.6318
not provided	9	0.6319
not provided	9	0.632
not provided	9	0.6321
not provided	9	0.6322
not provided	9	0.6323000000000001
not provided	9	0.6325000000000001
not provided	9	0.6326
not provided	9	0.6327
not provided	9	0.6329
not provided	9	0.633
not provided	9	0.6331
not provided	9	0.6334000000000001
not provided	9	0.6336
not provided	9	0.6337
not provided	9	0.634
not provided	9	0.6341
not provided	9	0.6342
not provided	9	0.6343
not provided	9	0.6344000000000001
not provided	9	0.6345000000000001
not provided	9	0.6347
not provided	9	0.6349
not provided	9	0.6353
not provided	9	0.6354000000000001
not provided	9	0.6355000000000001
not provided	9	0.6357
not provided	9	0.6366
not provided	9	0.6368
not provided	9	0.6372
not provided	9	0.6373
not provided	9	0.6376000000000001
not provided	9	0.6377
not provided	9	0.6382
not provided	9	0.6384000000000001
not provided	9	0.6405000000000001
not provided	9	0.6406000000000001
not provided	9	0.6407
not provided	9	0.6408
not provided	9	0.6409
not provided	9	0.6411
not provided	9	0.6412
not provided	9	0.6413
not provided	9	0.6414000000000001
not provided	9	0.6415000000000001
not provided	9	0.6416000000000001
not provided	9	0.6418
not provided	9	0.6419
not provided	9	0.642
not provided	9	0.6421
not provided	9	0.6424000000000001
not provided	9	0.6425000000000001
not provided	9	0.6428
not provided	9	0.6429
not provided	9	0.643
not provided	9	0.6431
not provided	9	0.6432
not provided	9	0.6433
not provided	9	0.6434000000000001
not provided	9	0.6435000000000001
not provided	9	0.6436000000000001
not provided	9	0.6438
not provided	9	0.6439
not provided	9	0.644
not provided	9	0.6441
not provided	9	0.6443
not provided	9	0.6445000000000001
not provided	9	0.6447
not provided	9	0.6454000000000001
not provided	9	0.6455000000000001
not provided	9	0.6458
not provided	9	0.6459
not provided	9	0.6461
not provided	9	0.6462
not provided	9	0.6463
not provided	9	0.6464000000000001
not provided	9	0.6465000000000001
not provided	9	0.6466000000000001
not provided	9	0.6467
not provided	9	0.6468
not provided	9	0.6469
not provided	9	0.647
not provided	9	0.6472
not provided	9	0.6473
not provided	9	0.6474000000000001
not provided	9	0.6476000000000001
not provided	9	0.6477
not provided	9	0.6478
not provided	9	0.6479
not provided	9	0.648
not provided	9	0.6482
not provided	9	0.6483
not provided	9	0.6484
not provided	9	0.6486000000000001
not provided	9	0.6488
not provided	9	0.649
not provided	9	0.6491
not provided	9	0.6492
not provided	9	0.6493
not provided	9	0.6494
not provided	9	0.6495000000000001
not provided	9	0.6497
not provided	9	0.6498
not provided	9	0.6499
not provided	9	0.65
not provided	9	0.6502
not provided	9	0.6503
not provided	9	0.6504
not provided	9	0.6505000000000001
not provided	9	0.6507000000000001
not provided	9	0.6508
not provided	9	0.6509
not provided	9	0.651
not provided	9	0.6511
not provided	9	0.6512
not provided	9	0.6513
not provided	9	0.6514
not provided	9	0.6516000000000001
not provided	9	0.6517000000000001
not provided	9	0.6519
not provided	9	0.652
not provided	9	0.6521
not provided	9	0.6524
not provided	9	0.6526000000000001
not provided	9	0.6528
not provided	9	0.6529
not provided	9	0.653
not provided	9	0.6531
not provided	9	0.6532
not provided	9	0.6533
not provided	9	0.6539
not provided	9	0.654
not provided	9	0.6541
not provided	9	0.6542
not provided	9	0.6543
not provided	9	0.6544
not provided	9	0.6545000000000001
not provided	9	0.6546000000000001
not provided	9	0.6547000000000001
not provided	9	0.6548
not provided	9	0.655
not provided	9	0.6551
not provided	9	0.6554
not provided	9	0.6555000000000001
not provided	9	0.6556000000000001
not provided	9	0.6557000000000001
not provided	9	0.6558
not provided	9	0.6559
not provided	9	0.6561
not provided	9	0.6562
not provided	9	0.6564
not provided	9	0.6565000000000001
not provided	9	0.6566000000000001
not provided	9	0.6567000000000001
not provided	9	0.6568
not provided	9	0.6569
not provided	9	0.6571
not provided	9	0.6573
not provided	9	0.6574
not provided	9	0.6575000000000001
not provided	9	0.6576000000000001
not provided	9	0.6578
not provided	9	0.6583
not provided	9	0.6584
not provided	9	0.6586000000000001
not provided	9	0.6587000000000001
not provided	9	0.6588
not provided	9	0.659
not provided	9	0.6595000000000001
not provided	9	0.6596000000000001
not provided	9	0.6602
not provided	9	0.6606000000000001
not provided	9	0.6607000000000001
not provided	9	0.6608
not provided	9	0.6609
not provided	9	0.6612
not provided	9	0.6613
not provided	9	0.6616000000000001
not provided	9	0.6618
not provided	9	0.6619
not provided	9	0.6621
not provided	9	0.6622
not provided	9	0.6623
not provided	9	0.6624
not provided	9	0.6625
not provided	9	0.6626000000000001
not provided	9	0.6628000000000001
not provided	9	0.6629
not provided	9	0.6631
not provided	9	0.6632
not provided	9	0.6633
not provided	9	0.6635
not provided	9	0.6636000000000001
not provided	9	0.6637000000000001
not provided	9	0.6638000000000001
not provided	9	0.6641
not provided	9	0.6642
not provided	9	0.6643
not provided	9	0.6644
not provided	9	0.6645
not provided	9	0.6646000000000001
not provided	9	0.6647000000000001
not provided	9	0.6648000000000001
not provided	9	0.6649
not provided	9	0.6651
not provided	9	0.6652
not provided	9	0.6653
not provided	9	0.6654
not provided	9	0.6659
not provided	9	0.6662
not provided	9	0.6663
not provided	9	0.6664
not provided	9	0.6665
not provided	9	0.6666000000000001
not provided	9	0.667
not provided	9	0.6673
not provided	9	0.6675
not provided	9	0.6676000000000001
not provided	9	0.6677000000000001
not provided	9	0.6678000000000001
not provided	9	0.6679
not provided	9	0.668
not provided	9	0.6681
not provided	9	0.6683
not provided	9	0.6685
not provided	9	0.6686000000000001
not provided	9	0.6689
not provided	9	0.669
not provided	9	0.6691
not provided	9	0.6692
not provided	9	0.6694
not provided	9	0.6695
not provided	9	0.6697000000000001
not provided	9	0.6698000000000001
not provided	9	0.6699
not provided	9	0.6702
not provided	9	0.6703
not provided	9	0.6704
not provided	9	0.6705
not provided	9	0.6706000000000001
not provided	9	0.6708000000000001
not provided	9	0.6709
not provided	9	0.6713
not provided	9	0.6714
not provided	9	0.6715
not provided	9	0.6724
not provided	9	0.6726000000000001
not provided	9	0.6728000000000001
not provided	9	0.6731
not provided	9	0.6737000000000001
not provided	9	0.6738000000000001
not provided	9	0.6742
not provided	9	0.6743
not provided	9	0.6744
not provided	9	0.6745
not provided	9	0.6748000000000001
not provided	9	0.6752
not provided	9	0.6753
not provided	9	0.6754
not provided	9	0.6755
not provided	9	0.6756
not provided	9	0.6759000000000001
not provided	9	0.676
not provided	9	0.6762
not provided	9	0.6764
not provided	9	0.6765
not provided	9	0.6766
not provided	9	0.6768000000000001
not provided	9	0.6769000000000001
not provided	9	0.677
not provided	9	0.6771
not provided	9	0.6774
not provided	9	0.6776
not provided	9	0.6777000000000001
not provided	9	0.6778000000000001
not provided	9	0.6779000000000001
not provided	9	0.678
not provided	9	0.6781
not provided	9	0.6782
not provided	9	0.6783
not provided	9	0.6785
not provided	9	0.6786
not provided	9	0.679
not provided	9	0.6792
not provided	9	0.6793
not provided	9	0.6795
not provided	9	0.6796
not provided	9	0.6798000000000001
not provided	9	0.6799000000000001
not provided	9	0.68
not provided	9	0.683
not provided	9	0.6833
not provided	9	0.6835
not provided	9	0.6836
not provided	9	0.6837000000000001
not provided	9	0.6838000000000001
